"region","year","deforest_area","DEM","slope","road_dist","water_dist","soil_cec","soil_soc","deforest_hotspot_dist","settlement_cluster_dist","NPP","treated","deforest_rate","source_file"
"981-3 9 donor 546",2002,3.24,89.9072658877915,8.09195639778507,324.009731265092,20.6228118109423,10.5912910545711,18.0038009558832,4.40981565301913,44.3788506411753,1319.19544844002,0,0.0123955232767368,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2003,1.35,89.9072658877915,8.09195639778507,324.009731265092,20.3674182774179,10.5912910545711,18.0038009558832,4.27867013627127,51.5914821921268,1359.91526383664,0,0.005164801365307,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2004,17.82,89.9072658877915,8.09195639778507,324.009731265092,19.9022406234573,10.5912910545711,18.0038009558832,4.11941321842819,51.5914821921268,1309.56126467088,0,0.0681753780220524,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2005,11.7,89.9072658877915,8.09195639778507,324.009731265092,19.9298904089669,10.5912910545711,18.0038009558832,4.81788172602624,51.5914821921268,1287.91223303497,0,0.0447616118326607,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2006,7.56,89.9072658877915,8.09195639778507,324.009731265092,19.7965712908077,10.5912910545711,18.0038009558832,4.599351385482,51.5914821921268,1302.3992354114,0,0.0289228876457192,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2007,1.98,89.9072658877915,8.09195639778507,324.009731265092,19.9065186000145,10.5912910545711,18.0038009558832,4.28855214547848,51.5914821921268,1350.04452446645,0,0.00757504200245027,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2008,6.75,89.9072658877915,8.09195639778507,324.009731265092,19.0482008633193,10.5912910545711,18.0038009558832,4.35703271888166,45.8372321203749,1267.17387693874,0,0.025824006826535,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2009,23.67,89.9072658877915,8.09195639778507,324.009731265092,14.2552688956325,10.5912910545711,18.0038009558832,4.53598335355143,45.8372321203749,1302.20374870368,0,0.0905561839383828,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2010,276.84,89.9072658877915,8.09195639778507,133.396318953608,14.3520552394218,10.5912910545711,18.0038009558832,3.34323156549325,45.8372321203749,1311.63846209776,0,1.05912859997896,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2011,59.85,89.9072658877915,8.09195639778507,44.7684571420918,13.4284601422793,10.5912910545711,18.0038009558832,2.42208539436776,45.8372321203749,1315.44459028689,0,0.22897286052861,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2012,255.6,89.9072658877915,8.09195639778507,44.7684571420918,13.5135206052419,10.5912910545711,18.0038009558832,2.4123016489551,45.8372321203749,1254.83877436217,0,0.977869058498126,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2013,375.39,89.9072658877915,8.09195639778507,44.6638704638428,13.4755835249907,10.5912910545711,18.0038009558832,2.22593577532269,45.8372321203749,1230.30419758378,0,1.43615909964637,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2014,1929.51,89.9072658877915,8.09195639778507,35.1286946314247,12.9234631424668,10.5912910545711,18.0038009558832,1.29202125770616,45.8372321203749,1369.78113938244,0,7.38187843138779,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2015,1119.51,89.9072658877915,8.09195639778507,12.7969141502466,12.4479764730194,10.5912910545711,18.0038009558832,0.683487584045431,45.8372321203749,1206.86427212925,0,4.28299761220359,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2016,2494.89,89.9072658877915,8.09195639778507,12.3650650359525,11.7799039595587,10.5912910545711,18.0038009558832,0.475152014602953,45.8372321203749,1307.51770455041,0,9.54489724317836,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2017,2057.13,89.9072658877915,8.09195639778507,8.77242836095623,11.5311503269975,10.5912910545711,18.0038009558832,0.344687865695688,45.8372321203749,1321.75755500025,0,7.87012432045481,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2018,501.48,89.9072658877915,8.09195639778507,8.75881072796642,11.5314924249092,10.5912910545711,18.0038009558832,0.315367251269531,45.8372321203749,1404.82059720569,0,1.91855154716604,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2019,2698.47,89.9072658877915,8.09195639778507,8.75881072796642,6.9794825977644,10.5912910545711,18.0038009558832,0.306354420110441,45.8372321203749,1297.07100954014,0,10.3237492890667,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2020,1996.74,89.9072658877915,8.09195639778507,8.75881072796642,9.54472702885767,10.5912910545711,18.0038009558832,0.281082757723378,45.8372321203749,1284.32622447066,0,7.63908553938007,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2021,1842.48,89.9072658877915,8.09195639778507,8.75881072796642,3.18737333583349,10.5912910545711,18.0038009558832,0.302278504651439,45.8372321203749,1285.63781154689,0,7.04892090337099,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2022,1236.6,89.9072658877915,8.09195639778507,4.15485067561621,3.18737333583349,10.5912910545711,18.0038009558832,0.244570908130738,45.8372321203749,1285.63781154689,0,4.73095805062121,"981-3_SCM_data_df_9.xlsx"
"1112 project area",2001,29.34,214.707469826248,2.99468633879267,138.040266361558,5.62291832155859,13.4139998635926,17.6778709633417,4.06807321662073,18.3112031660097,1024.44255698441,0,0.0690037961224403,"1112_SCM_data_df_0.xlsx"
"1112 project area",2002,28.71,214.707469826248,2.99468633879267,138.040266361558,7.41556344719241,13.4139998635926,17.6778709633417,4.06807321662073,18.3112031660097,1021.0380876003,0,0.0675221195185842,"1112_SCM_data_df_0.xlsx"
"1112 project area",2003,20.25,214.707469826248,2.99468633879267,138.040266361558,5.48448431811554,13.4139998635926,17.6778709633417,3.47095920546373,18.5520612835251,1187.87657689015,0,0.0476253194096597,"1112_SCM_data_df_0.xlsx"
"1112 project area",2004,25.74,214.707469826248,2.99468633879267,138.040266361558,5.51290053715393,13.4139998635926,17.6778709633417,3.30321423363844,18.5520612835251,1163.48662994704,0,0.0605370726718341,"1112_SCM_data_df_0.xlsx"
"1112 project area",2005,23.85,214.707469826248,2.99468633879267,138.040266361558,5.61632234880199,13.4139998635926,17.6778709633417,3.30257783793191,18.5520612835251,1174.58312480598,0,0.0560920428602659,"1112_SCM_data_df_0.xlsx"
"1112 project area",2006,15.57,214.707469826248,2.99468633879267,138.040266361558,5.51499662279753,13.4139998635926,17.6778709633417,3.44619430673277,18.5520612835251,1142.38451896031,0,0.0366185789238717,"1112_SCM_data_df_0.xlsx"
"1112 project area",2007,20.43,214.707469826248,2.99468633879267,138.040266361558,5.60005070272152,13.4139998635926,17.6778709633417,3.54449747415358,18.5520612835251,1031.67363430259,0,0.04804865558219,"1112_SCM_data_df_0.xlsx"
"1112 project area",2008,28.53,214.707469826248,2.99468633879267,138.040266361558,5.63320089415904,13.4139998635926,17.6778709633417,3.309502255388,18.5520612835251,1173.08948175464,0,0.0670987833460539,"1112_SCM_data_df_0.xlsx"
"1112 project area",2009,42.03,214.707469826248,2.99468633879267,138.040266361558,5.8105071095286,13.4139998635926,17.6778709633417,3.27935685694396,18.5520612835251,1150.46919596241,0,0.098848996285827,"1112_SCM_data_df_0.xlsx"
"1112 project area",2010,19.71,214.707469826248,2.99468633879267,138.040266361558,5.86220852578997,13.4139998635926,17.6778709633417,3.24343607538969,18.5520612835251,1092.12666625902,0,0.0463553108920688,"1112_SCM_data_df_0.xlsx"
"1112 project area",2011,21.15,214.707469826248,2.99468633879267,70.2523863251522,5.65661021298012,13.4139998635926,17.6778709633417,3.50320476994572,18.5520612835251,1101.27951524445,1,0.0497420002723112,"1112_SCM_data_df_0.xlsx"
"1112 project area",2012,109.98,214.707469826248,2.99468633879267,50.164926235407,5.50141393542864,13.4139998635926,17.6778709633417,3.56615206583193,18.5520612835251,1152.62675327608,1,0.258658401416018,"1112_SCM_data_df_0.xlsx"
"1112 project area",2013,51.39,214.707469826248,2.99468633879267,50.164926235407,5.50186641235736,13.4139998635926,17.6778709633417,3.33341823924516,18.5520612835251,1188.39080770642,1,0.120862477257403,"1112_SCM_data_df_0.xlsx"
"1112 project area",2014,61.56,214.707469826248,2.99468633879267,47.9180226644152,5.49473946388087,13.4139998635926,17.6778709633417,3.25607589063132,18.5520612835251,1183.13790321822,1,0.144780971005365,"1112_SCM_data_df_0.xlsx"
"1112 project area",2015,15.84,214.707469826248,2.99468633879267,50.2121995089416,5.60903372498848,13.4139998635926,17.6778709633417,3.19353792532526,18.5520612835251,1207.52681301211,1,0.0372535831826671,"1112_SCM_data_df_0.xlsx"
"1112 project area",2016,53.37,214.707469826248,2.99468633879267,50.211748659467,5.46535799757293,13.4139998635926,17.6778709633417,3.56373491077224,18.5520612835251,1159.44967356845,1,0.125519175155236,"1112_SCM_data_df_0.xlsx"
"1112 project area",2017,94.23,214.707469826248,2.99468633879267,50.211748659467,5.21905468669156,13.4139998635926,17.6778709633417,3.72651785495903,18.5520612835251,1124.63681903275,1,0.221616486319616,"1112_SCM_data_df_0.xlsx"
"1112 project area",2018,38.16,214.707469826248,2.99468633879267,49.9643254578979,5.56806456665506,13.4139998635926,17.6778709633417,3.45025246234749,18.5520612835251,1178.69542384361,1,0.0897472685764254,"1112_SCM_data_df_0.xlsx"
"1112 project area",2019,22.59,214.707469826248,2.99468633879267,49.9643254578979,5.08582983226875,13.4139998635926,17.6778709633417,3.33712287748939,18.5520612835251,1102.85728027018,1,0.0531286896525537,"1112_SCM_data_df_0.xlsx"
"1112 project area",2020,41.85,214.707469826248,2.99468633879267,50.2089719852118,5.35795070366224,13.4139998635926,17.6778709633417,3.39333665252444,18.5520612835251,1079.97576457418,1,0.0984256601132967,"1112_SCM_data_df_0.xlsx"
"1112 project area",2021,64.8,214.707469826248,2.99468633879267,50.2089719852118,5.4817191747961,13.4139998635926,17.6778709633417,3.53690395904084,18.5520612835251,1207.23756832015,1,0.152401022110911,"1112_SCM_data_df_0.xlsx"
"1112 project area",2022,28.44,214.707469826248,2.99468633879267,50.2089719852118,5.4817191747961,13.4139998635926,17.6778709633417,3.59062142171758,18.5520612835251,1207.23756832015,1,0.0668871152597887,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2001,1.89,180.812556889143,2.10798602438089,117.444154877237,5.53668617185166,12.0754191980845,22.9444828616252,11.838780247384,40.3113250260485,1158.66235308783,0,0.00444502981156824,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2002,0.27,180.812556889143,2.10798602438089,117.444154877237,6.16521161702758,12.0754191980845,22.9444828616252,11.838780247384,40.3113250260485,1223.10184655984,0,0.000635004258795463,"1112_SCM_data_df_0.xlsx"
