system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
2_350,1351.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.75193066131471,-11.796645971902647]}"
2_351,1352.0,124.95199078045935,83.86894538504703,83.86894538504703,40.607881008493905,40.607881008493905,40.607881008493905,38.600518131237564,38.600518131237564,38.600518131237564,38.600518131237564,38.600518131237564,124.95199078045935,38.600518131237564,38.600518131237564,38.600518131237564,124.95199078045935,124.95199078045935,83.86894538504703,83.86894538504703,83.86894538504703,83.86894538504703,83.86894538504703,0,"{""type"":""Point"",""coordinates"":[-60.269528198520625,-10.178826428548561]}"
2_352,1353.0,124.32618388738553,33.83784863137726,33.83784863137726,33.83784863137726,33.83784863137726,24.186773244895647,24.186773244895647,24.186773244895647,24.186773244895647,24.186773244895647,24.186773244895647,104.93807697875924,24.186773244895647,24.186773244895647,24.186773244895647,65.92419889539804,65.92419889539804,33.83784863137726,33.83784863137726,33.83784863137726,33.83784863137726,33.83784863137726,0,"{""type"":""Point"",""coordinates"":[-60.57314407450462,-10.075715740490336]}"
2_353,1354.0,267.41914665932205,79.2464510246358,79.2464510246358,54.57105459856901,54.57105459856901,54.57105459856901,54.57105459856901,54.57105459856901,54.57105459856901,54.57105459856901,54.57105459856901,87.8179936004006,54.57105459856901,54.57105459856901,54.57105459856901,87.8179936004006,87.8179936004006,87.8179936004006,87.8179936004006,87.8179936004006,87.8179936004006,87.8179936004006,0,"{""type"":""Point"",""coordinates"":[-60.17717916068496,-10.91127425854779]}"
2_354,1355.0,103.46980235798269,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,18.867962264113206,47.80167361086848,18.867962264113206,18.867962264113206,18.867962264113206,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,18.867962264113206,18.867962264113206,18.867962264113206,0,"{""type"":""Point"",""coordinates"":[-61.44933690596971,-9.992677076019156]}"
2_355,1356.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.4464695271538,-10.946690621264038]}"
2_356,1357.0,26.248809496813376,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,6.4031242374328485,2.8284271247461903,2.8284271247461903,0.0,6.4031242374328485,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,0,"{""type"":""Point"",""coordinates"":[-61.06855194906068,-11.940555334014352]}"
2_357,1358.0,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,0,"{""type"":""Point"",""coordinates"":[-60.51542167083231,-10.867834168745905]}"
2_358,1359.0,,24.596747752497688,24.596747752497688,23.345235059857504,23.345235059857504,23.345235059857504,23.345235059857504,23.345235059857504,23.345235059857504,23.345235059857504,23.345235059857504,,23.345235059857504,23.345235059857504,23.345235059857504,,167.86899654194636,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,24.596747752497688,0,"{""type"":""Point"",""coordinates"":[-60.14701928877769,-10.624597731814543]}"
2_359,1360.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-60.828924208067605,-10.921248892663668]}"
