"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining","defo_distance"
"40561","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,15,0,0,879.197998046875,18.4390889145858
"40562","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,16,0,0,879.197998046875,18.4390889145858
"40563","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,17,0,0,879.197998046875,18.4390889145858
"40564","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,18,0,0,879.197998046875,18.4390889145858
"40565","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,19,0,0,879.197998046875,18.4390889145858
"40566","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,20,0,0,879.197998046875,18.4390889145858
"40567","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,21,0,0,879.197998046875,18.4390889145858
"40568","2_1185",2186,879.197998046875,0,618,1197,193,148,181,2,22,0,0,879.197998046875,18.4390889145858
"40569","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,1,0,0,879.006408691406,45.18849411078
"40570","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,2,0,0,879.006408691406,45.18849411078
"40571","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,3,0,0,879.006408691406,45.18849411078
"40572","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,4,879.006408691406,879.006408691406,0,0
"40573","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,5,0,879.006408691406,0,0
"40574","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,6,0,879.006408691406,0,0
"40575","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,7,0,879.006408691406,0,0
"40576","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,8,0,879.006408691406,0,0
"40577","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,9,0,879.006408691406,0,0
"40578","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,10,0,879.006408691406,0,0
"40579","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,11,0,879.006408691406,0,0
"40580","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,12,0,879.006408691406,0,0
"40581","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,13,0,879.006408691406,0,0
"40582","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,14,0,879.006408691406,0,0
"40583","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,15,0,879.006408691406,0,0
"40584","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,16,0,879.006408691406,0,0
"40585","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,17,0,879.006408691406,0,0
"40586","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,18,0,879.006408691406,0,0
"40587","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,19,0,879.006408691406,0,0
"40588","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,20,0,879.006408691406,0,0
"40589","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,21,0,879.006408691406,0,0
"40590","2_1186",2187,879.006408691406,0,107,534,79,250,149,10,22,0,879.006408691406,0,0
"40591","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,1,0,0,877.350952148438,116.777566338745
"40592","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,2,0,0,877.350952148438,81.4125297481905
"40593","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,3,0,0,877.350952148438,81.4125297481905
"40594","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,4,0,0,877.350952148438,36.1247837363769
"40595","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,5,0,0,877.350952148438,36.1247837363769
"40596","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,6,0,0,877.350952148438,36.1247837363769
"40597","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,7,0,0,877.350952148438,36.1247837363769
"40598","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,8,0,0,877.350952148438,36.1247837363769
"40599","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,9,0,0,877.350952148438,36.1247837363769
"40600","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,10,0,0,877.350952148438,36.1247837363769
"40601","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,11,0,0,877.350952148438,36.1247837363769
"40602","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,12,0,0,877.350952148438,36.1247837363769
"40603","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,13,0,0,877.350952148438,36.1247837363769
"40604","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,14,0,0,877.350952148438,36.1247837363769
"40605","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,15,0,0,877.350952148438,36.1247837363769
"40606","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,16,0,0,877.350952148438,36.1247837363769
"40607","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,17,0,0,877.350952148438,23.3452350598575
"40608","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,18,0,0,877.350952148438,23.3452350598575
"40609","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,19,0,0,877.350952148438,23.3452350598575
"40610","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,20,0,0,877.350952148438,23.3452350598575
"40611","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,21,0,0,877.350952148438,23.3452350598575
"40612","2_1187",2188,877.350952148438,0,133,1005,16,257,178,3,22,0,0,877.350952148438,23.3452350598575
"40613","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,1,0,0,879.810302734375,23.0867927612304
"40614","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,2,0,0,879.810302734375,23.0867927612304
"40615","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,3,0,0,879.810302734375,23.0867927612304
"40616","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,4,0,0,879.810302734375,19.6468827043885
"40617","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,5,0,0,879.810302734375,19.6468827043885
"40618","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,6,0,0,879.810302734375,19.6468827043885
"40619","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,7,0,0,879.810302734375,19.6468827043885
"40620","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,8,0,0,879.810302734375,19.6468827043885
"40621","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,9,0,0,879.810302734375,17.464249196573
"40622","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,10,0,0,879.810302734375,17.464249196573
"40623","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,11,0,0,879.810302734375,17.464249196573
"40624","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,12,0,0,879.810302734375,17.464249196573
"40625","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,13,0,0,879.810302734375,17.464249196573
"40626","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,14,0,0,879.810302734375,17.464249196573
"40627","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,15,0,0,879.810302734375,17.464249196573
"40628","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,16,0,0,879.810302734375,17.464249196573
"40629","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,17,0,0,879.810302734375,17.464249196573
"40630","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,18,0,0,879.810302734375,17.464249196573
"40631","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,19,0,0,879.810302734375,17.464249196573
"40632","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,20,0,0,879.810302734375,17.464249196573
"40633","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,21,0,0,879.810302734375,17.464249196573
"40634","2_1188",2189,879.810302734375,0,465,2140,108,219,173,2,22,0,0,879.810302734375,17.464249196573
"40635","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,1,0,0,395.907659912109,7.28010988928052
"40636","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,2,0,0,395.907659912109,7.28010988928052
"40637","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,3,0,0,395.907659912109,5
"40638","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,4,0,0,395.907659912109,5
"40639","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,5,0,0,395.907659912109,5
"40640","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,6,0,0,395.907659912109,5
"40641","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,7,0,0,395.907659912109,5
"40642","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,8,0,0,395.907659912109,5
"40643","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,9,0,0,395.907659912109,5
"40644","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,10,0,0,395.907659912109,5
"40645","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,11,0,0,395.907659912109,5
"40646","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,12,0,0,395.907659912109,5
"40647","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,13,0,0,395.907659912109,5
"40648","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,14,0,0,395.907659912109,5
"40649","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,15,0,0,395.907659912109,5
"40650","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,16,0,0,395.907659912109,5
"40651","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,17,0,0,395.907659912109,5
"40652","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,18,0,0,395.907659912109,5
"40653","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,19,0,0,395.907659912109,5
"40654","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,20,0,0,395.907659912109,5
"40655","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,21,0,0,395.907659912109,5
"40656","2_1190",2191,395.907659912109,0,196,1018,135,159,176,2,22,0,0,395.907659912109,5
"40657","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,1,0,0,866.612005004883,98.1835016690686
"40658","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,2,0,0,866.612005004883,43.6004587131833
"40659","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,3,0,0,866.612005004883,43.6004587131833
"40660","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,4,0,0,866.612005004883,43.6004587131833
"40661","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,5,0,0,866.612005004883,43.6004587131833
"40662","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,6,0,0,866.612005004883,43.6004587131833
"40663","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,7,0,0,866.612005004883,43.6004587131833
"40664","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,8,0,0,866.612005004883,43.6004587131833
"40665","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,9,0,0,866.612005004883,43.6004587131833
"40666","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,10,0,0,866.612005004883,43.6004587131833
"40667","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,11,0,0,866.612005004883,43.6004587131833
"40668","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,12,0,0,866.612005004883,42.4499705535822
"40669","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,13,0,0,866.612005004883,42.4499705535822
"40670","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,14,0,0,866.612005004883,42.4499705535822
"40671","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,15,0,0,866.612005004883,42.4499705535822
"40672","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,16,0,0,866.612005004883,42.4499705535822
"40673","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,17,0,0,866.612005004883,42.4499705535822
"40674","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,18,0,0,866.612005004883,42.4499705535822
"40675","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,19,0,0,866.612005004883,42.4499705535822
"40676","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,20,0,0,866.612005004883,42.4499705535822
"40677","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,21,0,0,866.612005004883,42.4499705535822
"40678","2_1193",2194,866.612005004883,0,72,291,346,216,181,1,22,0,0,866.612005004883,42.4499705535822
"40679","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,1,0,0,507.768264160156,21.2132034355964
"40680","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,2,0,0,507.768264160156,7.28010988928052
"40681","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,3,0,0,507.768264160156,7.28010988928052
"40682","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,4,0,0,507.768264160156,7.28010988928052
"40683","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,5,0,0,507.768264160156,5
"40684","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,6,0,0,507.768264160156,4.47213595499958
"40685","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,7,0,0,507.768264160156,4.47213595499958
"40686","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,8,0,0,507.768264160156,4.47213595499958
"40687","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,9,0,0,507.768264160156,4.47213595499958
"40688","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,10,0,0,507.768264160156,4.47213595499958
"40689","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,11,0,0,507.768264160156,4.47213595499958
"40690","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,12,0,0,507.768264160156,4.47213595499958
"40691","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,13,0,0,507.768264160156,4.47213595499958
"40692","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,14,0,0,507.768264160156,4.47213595499958
"40693","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,15,0,0,507.768264160156,4.47213595499958
"40694","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,16,0,0,507.768264160156,2.82842712474619
"40695","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,17,0,0,507.768264160156,2.82842712474619
"40696","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,18,0,0,507.768264160156,2.82842712474619
"40697","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,19,0,0,507.768264160156,2.82842712474619
"40698","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,20,0,0,507.768264160156,2.82842712474619
"40699","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,21,0,0,507.768264160156,2.82842712474619
"40700","2_1194",2195,507.768264160156,0,35,177,198,250,184,4,22,0,0,507.768264160156,2.82842712474619
"40701","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,1,0,0,860.659519042969,80.0562302385017
"40702","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,2,0,0,860.659519042969,72.0069441095788
"40703","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,3,0,0,860.659519042969,72.0069441095788
"40704","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,4,0,0,860.659519042969,51.1566222497147
"40705","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,5,0,0,860.659519042969,51.1566222497147
"40706","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,6,0,0,860.659519042969,51.1566222497147
"40707","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,7,0,0,860.659519042969,51.1566222497147
"40708","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,8,0,0,860.659519042969,30
"40709","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,9,0,0,860.659519042969,29.4278779391243
"40710","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,10,0,0,860.659519042969,29.4278779391243
"40711","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,11,0,0,860.659519042969,29.4278779391243
"40712","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,12,0,0,860.659519042969,28.4604989415154
"40713","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,13,0,0,860.659519042969,27.459060435492
"40714","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,14,0,0,860.659519042969,8.24621125123532
"40715","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,15,0,0,860.659519042969,8.24621125123532
"40716","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,16,0,0,860.659519042969,8.24621125123532
"40717","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,17,0,0,860.659519042969,8.24621125123532
"40718","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,18,0,0,860.659519042969,5
"40719","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,19,0,0,860.659519042969,4.12310562561766
"40720","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,20,0,0,860.659519042969,4.12310562561766
"40721","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,21,0,0,860.659519042969,4.12310562561766
"40722","2_1196",2197,860.659519042969,0,99,168,233,305,219,15,22,0,0,860.659519042969,4.12310562561766
"40723","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,1,0,0,473.920828857422,21.2132034355964
"40724","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,2,473.920828857422,473.920828857422,0,0
"40725","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,3,0,473.920828857422,0,0
"40726","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,4,0,473.920828857422,0,0
"40727","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,5,0,473.920828857422,0,0
"40728","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,6,0,473.920828857422,0,0
"40729","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,7,0,473.920828857422,0,0
"40730","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,8,0,473.920828857422,0,0
"40731","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,9,0,473.920828857422,0,0
"40732","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,10,0,473.920828857422,0,0
"40733","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,11,0,473.920828857422,0,0
"40734","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,12,0,473.920828857422,0,0
"40735","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,13,0,473.920828857422,0,0
"40736","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,14,0,473.920828857422,0,0
"40737","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,15,0,473.920828857422,0,0
"40738","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,16,0,473.920828857422,0,0
"40739","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,17,0,473.920828857422,0,0
"40740","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,18,0,473.920828857422,0,0
"40741","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,19,0,473.920828857422,0,0
"40742","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,20,0,473.920828857422,0,0
"40743","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,21,0,473.920828857422,0,0
"40744","2_1198",2199,473.920828857422,0,53,246,45,355,165,7,22,0,473.920828857422,0,0
"40745","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,1,0,0,850.0041796875,1
"40746","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,2,0,0,850.0041796875,1
"40747","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,3,0,0,850.0041796875,1
"40748","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,4,0,0,850.0041796875,1
"40749","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,5,0,0,850.0041796875,1
"40750","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,6,850.0041796875,850.0041796875,0,0
"40751","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,7,0,850.0041796875,0,0
"40752","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,8,0,850.0041796875,0,0
"40753","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,9,0,850.0041796875,0,0
"40754","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,10,0,850.0041796875,0,0
"40755","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,11,0,850.0041796875,0,0
"40756","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,12,0,850.0041796875,0,0
"40757","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,13,0,850.0041796875,0,0
"40758","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,14,0,850.0041796875,0,0
"40759","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,15,0,850.0041796875,0,0
"40760","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,16,0,850.0041796875,0,0
"40761","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,17,0,850.0041796875,0,0
"40762","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,18,0,850.0041796875,0,0
"40763","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,19,0,850.0041796875,0,0
"40764","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,20,0,850.0041796875,0,0
"40765","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,21,0,850.0041796875,0,0
"40766","2_1200",2201,850.0041796875,0,30,144,346,216,181,1,22,0,850.0041796875,0,0
"40767","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,1,0,0,781.075548706055,6.40312423743285
"40768","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,2,781.075548706055,781.075548706055,0,0
"40769","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,3,0,781.075548706055,0,0
"40770","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,4,0,781.075548706055,0,0
"40771","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,5,0,781.075548706055,0,0
"40772","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,6,0,781.075548706055,0,0
"40773","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,7,0,781.075548706055,0,0
"40774","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,8,0,781.075548706055,0,0
"40775","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,9,0,781.075548706055,0,0
"40776","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,10,0,781.075548706055,0,0
"40777","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,11,0,781.075548706055,0,0
"40778","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,12,0,781.075548706055,0,0
"40779","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,13,0,781.075548706055,0,0
"40780","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,14,0,781.075548706055,0,0
"40781","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,15,0,781.075548706055,0,0
"40782","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,16,0,781.075548706055,0,0
"40783","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,17,0,781.075548706055,0,0
"40784","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,18,0,781.075548706055,0,0
"40785","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,19,0,781.075548706055,0,0
"40786","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,20,0,781.075548706055,0,0
"40787","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,21,0,781.075548706055,0,0
"40788","2_1201",2202,781.075548706055,0,62,431,242,189,185,2,22,0,781.075548706055,0,0
"40789","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,1,0,0,879.8779296875,56.859475903318
"40790","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,2,0,0,879.8779296875,56.859475903318
"40791","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,3,0,0,879.8779296875,56.859475903318
"40792","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,4,0,0,879.8779296875,56.859475903318
"40793","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,5,0,0,879.8779296875,56.859475903318
"40794","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,6,0,0,879.8779296875,56.859475903318
"40795","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,7,0,0,879.8779296875,56.859475903318
"40796","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,8,0,0,879.8779296875,56.859475903318
"40797","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,9,0,0,879.8779296875,56.859475903318
"40798","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,10,0,0,879.8779296875,56.859475903318
"40799","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,11,0,0,879.8779296875,56.859475903318
"40800","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,12,0,0,879.8779296875,56.859475903318
"40801","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,13,0,0,879.8779296875,56.859475903318
"40802","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,14,0,0,879.8779296875,56.859475903318
"40803","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,15,0,0,879.8779296875,56.859475903318
"40804","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,16,0,0,879.8779296875,7.21110255092798
"40805","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,17,0,0,879.8779296875,7.21110255092798
"40806","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,18,0,0,879.8779296875,7.21110255092798
"40807","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,19,0,0,879.8779296875,7.21110255092798
"40808","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,20,0,0,879.8779296875,7.21110255092798
"40809","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,21,0,0,879.8779296875,7.21110255092798
"40810","2_1203",2204,879.8779296875,0,345,2018,10,182,180,1,22,0,0,879.8779296875,7.21110255092798
"40811","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,1,0,0,881.009643554688,79.7119815335185
"40812","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,2,0,0,881.009643554688,61.5873363606513
"40813","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,3,0,0,881.009643554688,61.5873363606513
"40814","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,4,0,0,881.009643554688,61.5873363606513
"40815","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,5,0,0,881.009643554688,54.3323108288245
"40816","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,6,0,0,881.009643554688,54.3323108288245
"40817","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,7,0,0,881.009643554688,54.3323108288245
"40818","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,8,0,0,881.009643554688,54.3323108288245
"40819","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,9,0,0,881.009643554688,54.3323108288245
"40820","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,10,0,0,881.009643554688,41.4366987102013
"40821","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,11,0,0,881.009643554688,41.4366987102013
"40822","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,12,0,0,881.009643554688,33.1209903233584
"40823","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,13,0,0,881.009643554688,33.1209903233584
"40824","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,14,0,0,881.009643554688,33.1209903233584
"40825","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,15,0,0,881.009643554688,33.1209903233584
"40826","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,16,0,0,881.009643554688,33.1209903233584
"40827","2_1205",2206,881.009643554688,0,241,1706,103,205,174,2,17,0,0,881.009643554688,33.1209903233584
