system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
2_8103,9104.0,25.495097567963924,5.656854249492381,5.656854249492381,5.656854249492381,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,5.656854249492381,2.23606797749979,2.23606797749979,2.23606797749979,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,0,"{""type"":""Point"",""coordinates"":[-49.86456180144493,-3.549624921859911]}"
2_8104,9105.0,49.8196748283246,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,44.64302857109943,0,"{""type"":""Point"",""coordinates"":[-49.66825022336309,-3.5118612751625884]}"
2_8105,9106.0,37.94733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,"{""type"":""Point"",""coordinates"":[-48.99752337198439,-3.114280863710314]}"
2_8106,9107.0,12.727922061357855,8.54400374531753,8.246211251235321,8.246211251235321,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,8.54400374531753,3.605551275463989,3.605551275463989,3.605551275463989,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,0,"{""type"":""Point"",""coordinates"":[-48.87831893085051,-2.6713037244236175]}"
2_8107,9108.0,42.579337712087536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"{""type"":""Point"",""coordinates"":[-50.21872348308989,-3.8585654228998414]}"
2_8108,9109.0,174.56803831171388,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,137.99275343292487,16.97056274847714,16.97056274847714,16.97056274847714,137.99275343292487,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,16.97056274847714,0,"{""type"":""Point"",""coordinates"":[-50.03320260905205,-2.810513169398198]}"
2_8109,9110.0,50.21951811795888,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,38.48376280978771,2.0,2.0,2.0,38.48376280978771,25.0,2.0,2.0,2.0,2.0,2.0,0,"{""type"":""Point"",""coordinates"":[-49.128644733774514,-2.7438228265006623]}"
2_8110,9111.0,24.698178070456937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615773105863909,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,"{""type"":""Point"",""coordinates"":[-49.44146041563032,-3.566285261508387]}"
2_8111,9112.0,33.54101966249684,13.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.54101966249684,1.0,1.0,1.0,21.587033144922902,21.587033144922902,21.587033144922902,21.587033144922902,21.587033144922902,21.587033144922902,16.15549442140351,0,"{""type"":""Point"",""coordinates"":[-49.74745349536077,-4.019708925081137]}"
2_8112,9113.0,48.662100242385755,37.05401462729781,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,44.553338819890925,13.0,13.0,13.0,43.266615305567875,37.05401462729781,37.05401462729781,37.05401462729781,37.05401462729781,37.05401462729781,37.05401462729781,0,"{""type"":""Point"",""coordinates"":[-49.44041561588621,-2.4745312368232213]}"
2_8113,9114.0,11.045361017187261,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,11.045361017187261,4.47213595499958,4.47213595499958,4.47213595499958,11.045361017187261,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,0,"{""type"":""Point"",""coordinates"":[-49.369790336795134,-3.0292523864887055]}"
2_8114,9115.0,24.186773244895647,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,8.0,8.0,6.082762530298219,2.23606797749979,2.23606797749979,2.23606797749979,24.186773244895647,2.23606797749979,2.23606797749979,2.23606797749979,24.186773244895647,14.142135623730951,8.602325267042627,8.602325267042627,8.602325267042627,8.602325267042627,8.54400374531753,0,"{""type"":""Point"",""coordinates"":[-49.74789157760311,-2.683685411246319]}"
2_8115,9116.0,53.823786563191554,12.0,12.0,12.0,9.848857801796104,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,41.48493702538308,5.0990195135927845,5.0990195135927845,5.0990195135927845,41.48493702538308,20.808652046684813,20.615528128088304,12.0,12.0,12.0,12.0,0,"{""type"":""Point"",""coordinates"":[-48.76195199698172,-3.052066624822266]}"
2_8116,9117.0,131.21737689803132,15.652475842498529,15.652475842498529,13.152946437965905,13.152946437965905,13.152946437965905,13.152946437965905,13.152946437965905,13.152946437965905,13.152946437965905,13.152946437965905,54.20332093147061,13.152946437965905,13.152946437965905,13.152946437965905,28.071337695236398,26.40075756488817,17.88854381999832,17.88854381999832,17.88854381999832,15.652475842498529,15.652475842498529,0,"{""type"":""Point"",""coordinates"":[-49.97545107097483,-3.1678821034765807]}"
2_8117,9118.0,65.37583651472461,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,65.37583651472461,5.0,5.0,5.0,65.37583651472461,41.10960958218893,41.10960958218893,5.0,5.0,5.0,5.0,0,"{""type"":""Point"",""coordinates"":[-50.182113308299975,-2.826810523312566]}"
2_8118,9119.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-49.09619156466534,-3.9271175138643173]}"
2_8119,9120.0,88.52683209061533,22.20360331117452,22.20360331117452,21.095023109728988,21.095023109728988,21.095023109728988,21.095023109728988,21.095023109728988,21.095023109728988,21.095023109728988,21.095023109728988,88.52683209061533,21.095023109728988,21.095023109728988,21.095023109728988,88.52683209061533,22.20360331117452,22.20360331117452,22.20360331117452,22.20360331117452,22.20360331117452,22.20360331117452,0,"{""type"":""Point"",""coordinates"":[-49.35938680331346,-3.176010771025683]}"
