"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"13601","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,5,49126.6993545209,145963.37133206,168271121.946316
"13602","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,6,16212.1350634766,162175.506395537,168254909.811253
"13603","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,7,6070.80647644043,168246.312871977,168248839.004776
"13604","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,8,70895.8511968468,239142.164068824,168177943.153579
"13605","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,9,28618.5280316162,267760.69210044,168149324.625548
"13606","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,10,93092.1053947897,360852.79749523,168056232.520153
"13607","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,11,133899.675499878,494752.472995108,167922332.844653
"13608","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,12,72363.7163307244,567116.189325832,167849969.128322
"13609","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,13,13901.5070593262,581017.696385158,167836067.621263
"13610","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,14,55623.7168280029,636641.413213161,167780443.904435
"13611","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,15,167680.021372681,804321.434585842,167612763.883062
"13612","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,16,319067.523316651,1123388.95790249,167293696.359746
"13613","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,17,1478143.4571001,2601532.41500259,165815552.902646
"13614","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,18,125396.156463566,2726928.57146616,165690156.746182
"13615","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,19,172360.744921265,2899289.31638742,165517796.001261
"13616","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,20,272687.617738387,3171976.93412581,165245108.383522
"13617","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,21,224912.002224959,3396888.93635077,165020196.381297
"13618","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,22,139894.641148071,3536783.57749884,164880301.740149
"13619","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,1,488040.731276245,488040.731276245,129920569.643436
"13620","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,2,3032355.0402104,3520395.77148664,126888214.603225
"13621","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,3,1515561.5499032,5035957.32138985,125372653.053322
"13622","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,4,2689866.35950436,7725823.6808942,122682786.693818
"13623","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,5,3110992.34943618,10836816.0303304,119571794.344381
"13624","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,6,5791454.70610774,16628270.7364381,113780339.638274
"13625","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,7,1089276.03414822,17717546.7705863,112691063.604125
"13626","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,8,3113295.96991795,20830842.7405043,109577767.634208
"13627","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,9,1469121.08216907,22299963.8226734,108108646.552038
"13628","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,10,1057851.73111152,23357815.5537849,107050794.820927
"13629","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,11,1457814.69186099,24815630.2456459,105592980.129066
"13630","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,12,2530946.52800296,27346576.7736488,103062033.601063
"13631","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,13,4025397.11213004,31371973.8857789,99036636.4889329
"13632","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,14,4474961.83376742,35846935.7195463,94561674.6551655
"13633","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,15,2021206.99581763,37868142.7153639,92540467.6593479
"13634","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,16,3082219.28344118,40950361.9988051,89458248.3759067
"13635","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,17,4680245.28648744,45630607.2852925,84778003.0894193
